,,,,,,,Even Strength,Even Strength,Even Strength,Even Strength,,Power Play,Power Play,Power Play,Power Play,,Short Handed,Short Handed,Short Handed,Short Handed,-additional
Rk,Player,Tm,Pos,Shift,GP,,TOI,CF% Rel,GF/60,GA/60,,TOI,CF% Rel,GF/60,GA/60,,TOI,CF% Rel,GF/60,GA/60,-9999
514,Lucas Raymond,DET,LW,0:49,82,,14:54,4.9,3.6,3.9,,2:43,-1.0,7.3,1.3,,0:07,4.3,0.0,6.0,raymolu01
515,Lukas Cormier,VEG,D,0:39,2,,14:11,6.5,2.1,0.0,,3:06,42.3,9.7,0.0,,0:00,,,,cormilu01
516,Lukas Reichel,CHI,LW,0:41,65,,12:22,-3.2,1.4,3.4,,1:35,-7.6,2.3,1.7,,0:07,-13.2,0.0,14.0,reichlu01
517,Lukáš Rousek,BUF,RW,0:40,15,,10:34,0.8,1.9,2.3,,0:03,13.8,0.0,0.0,,0:00,,0.0,0.0,rouselu01
518,Luke Evangelista,NSH,RW,0:52,80,,11:47,4.7,2.7,2.7,,2:09,-1.3,8.0,0.3,,0:00,-12.1,0.0,0.0,evanglu01
519,Luke Glendening,TBL,C,0:40,81,,9:20,-12.2,1.6,2.0,,0:00,-89.1,0.0,0.0,,2:16,-3.1,1.0,6.9,glendlu01
520,Luke Hughes,NJD,D,0:47,82,,17:56,5.0,2.6,3.5,,3:27,6.0,9.1,0.8,,0:05,5.5,0.0,7.9,hughelu01
521,Luke Kunin,SJS,C,1:00,77,,12:54,-4.9,1.4,3.2,,0:54,-8.1,5.1,0.9,,1:55,-1.5,0.0,8.9,kuninlu01
522,Luke Schenn,NSH,D,0:40,63,,13:34,0.8,2.2,2.2,,0:01,-21.6,0.0,0.0,,1:34,-1.1,0.6,7.8,schenlu01
523,MacKenzie Entwistle,CHI,RW,0:35,67,,10:44,0.5,1.3,3.7,,0:07,-15.7,7.1,0.0,,0:31,7.9,0.0,12.0,entwima01
524,Mackenzie MacEachern,STL,LW,0:51,8,,7:51,-14.9,1.9,2.9,,0:00,,0.0,0.0,,0:00,,0.0,0.0,maceama01
525,MacKenzie Weegar,CGY,D,0:28,82,,18:49,3.2,3.2,3.2,,1:55,2.0,9.1,1.1,,2:11,-1.2,1.7,8.4,weegama01
526,Mackie Samoskevich,FLA,RW,0:41,7,,11:23,-9.3,0.0,2.3,,0:38,-16.5,0.0,0.0,,0:00,,,,samosma01
527,Maksymilian Szuber,ARI,D,0:34,1,,16:51,-5.1,0.0,3.6,,0:00,,,,,0:08,,0.0,0.0,szubema01
528,Marat Khusnutdinov,MIN,C,0:46,16,,11:20,-2.7,1.3,2.3,,0:33,-3.3,6.7,0.0,,1:13,1.3,0.0,6.2,khusnma01
529,Marc Del Gaizo,NSH,D,0:33,9,,14:53,-3.3,3.6,2.7,,0:07,,0.0,0.0,,1:26,4.2,0.0,4.6,delgama01
530,Marc Johnstone,PIT,F,0:42,1,,6:09,-15.2,0.0,9.8,,0:00,,,,,1:10,,0.0,0.0,johnsma04
531,Marc McLaughlin,BOS,F,0:34,1,,11:10,4.6,5.4,0.0,,0:00,,,,,1:29,100.0,0.0,0.0,mclauma01
532,Marc Staal,PHI,D,0:41,35,,12:48,-1.4,2.4,2.4,,0:03,-37.1,0.0,0.0,,0:56,3.1,3.6,14.4,staalma01
533,Marc-Édouard Vlasic,SJS,D,0:45,57,,14:41,-2.4,1.8,3.7,,0:01,17.5,54.5,0.0,,1:34,0.4,0.0,8.0,vlasima01
534,Marco Rossi,MIN,C,0:50,82,,14:31,3.4,2.3,2.3,,2:05,-1.0,5.2,1.7,,0:06,-2.5,0.0,6.9,rossima01
535,Marco Scandella,STL,D,0:34,65,,11:25,-1.6,2.2,2.1,,0:00,12.2,0.0,0.0,,1:01,0.9,0.9,6.3,scandma01
536,Marcus Foligno,MIN,LW,0:45,55,,11:50,2.1,2.7,1.8,,0:30,-6.3,0.0,0.0,,2:07,1.1,0.5,8.7,foligma01
537,Marcus Johansson,MIN,C/W,0:34,78,,13:39,2.3,2.1,2.6,,1:52,-2.4,6.1,2.0,,0:20,-4.7,0.0,13.3,johanma03
538,Marcus Pettersson,PIT,D,0:47,82,,19:43,0.7,3.7,2.6,,0:16,0.5,0.0,2.6,,2:39,-4.8,0.3,6.0,pettema01
539,Marián Studenič,SEA,RW,0:37,2,,8:02,-0.1,0.0,3.7,,0:04,2.8,0.0,0.0,,0:00,,,,studema01
540,Mario Ferraro,SJS,D,0:55,78,,19:23,0.3,2.4,3.9,,0:21,-5.4,2.1,2.1,,3:07,-1.8,0.5,9.9,ferrama01
541,Mark Friedman,VAN,D,0:37,23,,12:01,-1.2,2.6,1.7,,0:05,12.0,0.0,0.0,,0:06,-0.7,0.0,22.5,friedma01
542,Mark Giordano,TOR,D,0:50,46,,13:56,3.8,3.4,2.4,,0:25,-8.0,3.1,3.1,,2:15,-3.0,0.6,10.4,giordma01
543,Mark Jankowski,NSH,C,0:38,32,,11:11,6.3,3.0,1.3,,0:16,-4.0,13.4,0.0,,1:12,13.6,1.6,3.1,jankoma01
544,Mark Kastelic,OTT,C,0:26,63,,7:32,-2.9,1.9,2.5,,0:03,10.3,0.0,0.0,,0:06,1.7,0.0,8.5,kastema01
545,Mark Scheifele,WPG,C,0:36,74,,16:59,-3.0,3.7,2.6,,3:08,-1.0,7.7,1.0,,0:02,-10.3,0.0,0.0,scheima01
546,Mark Stone,VEG,RW,0:41,56,,14:05,1.5,3.3,3.4,,3:43,11.1,6.9,0.6,,1:35,2.4,2.7,6.1,stonema01
547,Marshall Rifai,TOR,D,0:40,2,,11:39,6.8,2.6,0.0,,0:00,,,,,0:00,,0.0,0.0,rifaima01
548,Martin Fehérváry,WSH,D,0:37,66,,17:53,-1.2,2.1,2.5,,0:02,-8.0,0.0,0.0,,1:41,3.1,0.5,7.0,feherma01
549,Martin Nečas,CAR,C,0:39,77,,15:07,-1.4,2.9,3.2,,2:07,-0.8,7.7,1.5,,0:06,11.2,7.1,0.0,necasma01
550,Martin Pospisil,CGY,C,0:30,63,,12:19,5.0,3.0,1.9,,0:22,1.5,5.0,2.5,,0:00,18.1,0.0,0.0,pospima01
551,Mason Appleton,WPG,C,0:29,82,,14:23,-2.5,2.5,1.8,,0:06,2.5,21.2,0.0,,1:33,-1.8,0.9,7.5,applema01
552,Mason Lohrei,BOS,D,0:41,41,,15:54,-1.8,2.6,2.8,,0:31,-9.3,11.0,0.0,,0:30,10.7,0.0,2.9,lohrema01
553,Mason Marchment,DAL,F,0:38,81,,13:37,-2.8,3.3,2.1,,1:24,0.4,8.4,0.0,,0:01,-13.6,0.0,0.0,marchma01
554,Mason McTavish,ANA,C,0:52,64,,13:57,-1.3,3.2,4.6,,2:16,-5.2,4.9,1.2,,0:02,21.3,38.7,19.4,mctavma01
555,Mason Morelli,VEG,F,0:40,9,,10:14,-3.8,2.0,3.9,,0:15,20.3,25.9,0.0,,0:15,13.9,0.0,0.0,morelma01
556,Mason Shaw,MIN,C,0:38,20,,8:06,-10.4,1.9,1.9,,0:00,,0.0,0.0,,0:04,-11.4,0.0,0.0,shawma01
557,Mathew Barzal,NYI,C,0:47,80,,17:00,8.2,3.4,3.4,,3:06,1.8,8.7,0.7,,0:01,-8.5,0.0,0.0,barzama01
558,Mathew Dumba,TOT,D,0:43,76,,16:47,-6.7,2.3,3.1,,0:15,-1.8,3.9,3.9,,2:40,-1.4,0.4,10.0,dumbama01
559,Mathieu Joseph,OTT,RW,0:34,72,,13:57,-3.7,2.7,3.0,,0:44,-6.6,4.5,1.1,,1:45,2.5,0.9,10.4,josepma01
560,Mathieu Olivier,CBJ,F,0:41,54,,10:43,-2.5,2.0,2.4,,0:02,-22.9,0.0,29.0,,0:31,1.5,2.1,10.7,olivima01
561,Matias Maccelli,ARI,LW,0:46,82,,14:18,0.7,3.0,3.1,,1:52,1.9,8.2,1.2,,0:03,-0.8,12.0,12.0,maccema01
562,Mats Zuccarello,MIN,LW,0:53,69,,14:49,2.6,2.9,2.9,,4:01,5.7,10.1,1.1,,0:01,17.1,0.0,27.3,zuccama01
563,Matt Benning,SJS,D,0:50,14,,15:36,-3.1,1.4,2.7,,0:00,,0.0,0.0,,2:51,-5.1,0.0,7.5,bennima01
564,Matt Boldy,MIN,LW,0:42,75,,14:51,7.2,3.3,2.9,,3:56,5.4,9.7,0.8,,0:06,0.4,0.0,6.9,boldyma01
565,Matt Duchene,DAL,C,0:40,80,,14:31,-3.8,3.4,2.5,,2:04,-2.9,8.3,0.7,,0:10,2.5,0.0,4.3,duchema01
566,Matt Grzelcyk,BOS,D,0:47,63,,16:36,-3.2,2.6,1.8,,0:08,13.1,0.0,0.0,,0:51,2.5,0.0,6.7,grzelma01
567,Matt Martin,NYI,LW,0:36,57,,9:15,-6.7,2.2,1.4,,0:01,-86.2,0.0,0.0,,0:01,-7.9,0.0,0.0,martima02
568,Matt Rempe,NYR,C,0:19,17,,5:35,0.2,2.5,1.9,,0:02,-89.7,0.0,0.0,,0:00,,0.0,0.0,rempema01
569,Matt Roy,LAK,D,0:53,81,,17:51,-1.3,2.9,2.4,,0:10,1.5,4.1,0.0,,2:50,0.4,1.8,6.0,royma04
570,Matthew Beniers,SEA,C,0:48,77,,15:13,0.3,2.2,2.7,,2:30,0.6,5.9,0.6,,0:14,3.5,3.3,9.8,beniema01
571,Matthew Coronato,CGY,RW,0:44,34,,10:58,-5.5,2.3,4.3,,1:36,0.9,5.5,2.2,,0:00,37.2,0.0,0.0,coronma01
572,Matthew Highmore,OTT,LW,0:32,7,,6:28,-15.8,2.6,2.6,,0:01,,0.0,0.0,,1:13,-7.9,0.0,28.0,highmma01
573,Matthew Kessel,STL,D,0:34,39,,16:12,-0.3,1.9,1.9,,0:01,,0.0,0.0,,0:33,-4.4,0.0,13.7,kessema01
574,Matthew Knies,TOR,LW,0:45,80,,12:45,-2.3,3.3,2.6,,0:37,-10.8,3.5,2.4,,0:17,-5.2,0.0,18.2,kniesma01
575,Matthew Nieto,PIT,LW,0:51,22,,9:07,-12.2,2.7,1.2,,0:03,,0.0,0.0,,2:26,-11.6,0.0,5.6,nietoma01
576,Matthew Phillips,TOT,F,0:29,31,,9:05,-23.9,2.2,0.0,,1:03,-29.2,0.0,8.7,,0:01,,,,phillma01
577,Matthew Poitras,BOS,C,0:45,33,,12:28,2.2,2.8,2.2,,0:54,-6.2,2.0,0.0,,0:01,,0.0,0.0,poitrma01
578,Matthew Savoie,BUF,C,0:47,1,,3:55,11.7,0.0,0.0,,0:00,,,,,0:00,,,,savoima01
579,Matthew Tkachuk,FLA,LW/RW,0:56,80,,14:18,4.7,4.0,2.7,,4:01,2.1,9.5,1.1,,0:18,10.8,2.4,4.9,tkachma01
580,Mattias Ekholm,EDM,D,0:48,79,,18:08,6.9,4.2,2.5,,0:52,-7.5,4.4,1.7,,2:02,5.3,1.5,5.2,ekholma01
581,Mattias Janmark,EDM,C,0:44,71,,10:04,-5.1,2.1,2.1,,0:01,10.0,0.0,0.0,,1:48,4.1,0.0,7.5,janmama02
582,Mattias Samuelsson,BUF,D,0:45,41,,17:40,-0.9,2.7,2.5,,0:02,13.2,0.0,0.0,,2:47,-7.2,0.5,6.8,samuema02
583,Mavrik Bourque,DAL,C,0:37,1,,10:56,2.6,0.0,0.0,,0:00,,,,,0:00,,,,bourqma01
584,Max Comtois,CAR,LW,0:47,1,,13:04,2.0,4.6,4.6,,0:00,,,,,0:00,,0.0,0.0,comtoma01
585,Max Domi,TOR,LW,0:46,80,,12:29,-0.7,4.0,3.2,,1:17,-4.7,5.8,1.7,,0:00,87.9,0.0,0.0,domima01
586,Max Guenette,OTT,D,0:37,7,,13:43,-5.6,1.2,1.9,,0:02,3.8,0.0,0.0,,0:02,,0.0,0.0,guenema01
587,Max Jones,ANA,LW,0:38,52,,11:16,-2.8,1.9,2.5,,0:45,-8.9,6.0,1.5,,0:00,40.2,0.0,0.0,jonesma03
588,Max McCormick,SEA,LW,0:35,1,,5:38,-45.7,0.0,0.0,,0:00,,,,,0:00,,,,mccorma01
589,Max Pacioretty,WSH,LW,0:32,47,,12:22,0.4,2.2,3.5,,2:03,7.3,9.3,0.6,,0:00,-7.4,0.0,0.0,pacioma01
590,Maxime Lajoie,TOR,D,0:43,7,,12:04,-1.6,2.1,1.4,,0:23,7.8,21.7,0.0,,0:14,-13.6,0.0,0.0,lajoima01
591,Maxwell Crozier,TBL,D,0:43,13,,12:52,2.2,2.2,2.9,,0:00,,,,,0:03,,0.0,0.0,crozima01
592,Maxwell Willman,NJD,C,0:54,18,,8:19,-10.6,2.0,1.6,,0:00,19.2,0.0,0.0,,0:00,-14.2,0.0,0.0,willmma01
593,Michael Amadio,VEG,C,0:51,73,,12:23,0.9,2.7,2.3,,0:55,-4.8,7.1,1.8,,0:04,-11.9,0.0,0.0,amadimi01
594,Michael Anderson,LAK,D,1:07,74,,18:17,-1.7,2.5,1.7,,0:01,-4.8,0.0,0.0,,2:19,-3.2,1.4,4.5,andermi02
595,Michael Bunting,TOT,LW,0:55,81,,12:50,-3.2,2.2,3.1,,2:50,-1.0,10.2,1.4,,0:00,,0.0,0.0,buntimi01
596,Michael Carcone,ARI,F,0:36,74,,10:51,-3.4,2.8,3.1,,0:21,-9.4,6.9,0.0,,0:03,22.8,12.5,0.0,carcomi01
597,Michael Eyssimont,TBL,C,0:39,81,,11:25,1.8,2.3,1.8,,0:24,-3.4,12.6,1.8,,0:00,35.7,0.0,0.0,eyssimi01
598,Michael Kesselring,ARI,D,0:41,65,,15:28,3.6,3.1,2.4,,0:03,-14.5,15.4,0.0,,0:15,8.8,0.0,6.8,kessemi01
599,Michael McCarron,NSH,RW,0:37,70,,11:22,-5.3,2.8,2.6,,0:03,-13.3,0.0,0.0,,1:20,-4.9,0.6,3.8,mccarmi01
600,Michael McLeod,NJD,C,0:36,45,,13:50,-2.5,3.6,2.9,,0:08,-20.0,0.0,9.6,,1:10,6.6,0.0,12.5,mcleomi01
601,Michael Pezzetta,MTL,C,0:46,61,,7:37,-2.0,2.6,2.1,,0:01,-85.5,0.0,0.0,,0:08,13.5,0.0,0.0,pezzemi01
602,Michael Rasmussen,DET,C,0:47,75,,13:15,-2.6,2.7,2.5,,0:09,10.6,10.1,0.0,,1:46,3.7,2.3,5.4,rasmumi01
603,Michael Sgarbossa,WSH,C,0:41,25,,10:26,2.1,1.8,1.8,,0:19,-17.2,22.0,0.0,,0:12,8.1,0.0,11.2,sgarbmi01
604,Mika Zibanejad,NYR,C,0:37,81,,14:23,2.0,3.3,2.6,,3:28,2.9,12.2,1.3,,1:53,9.9,2.8,4.3,zibanmi01
605,Mikael Backlund,CGY,C,0:39,82,,15:00,3.1,2.8,2.9,,1:46,-2.9,4.1,2.1,,2:26,-0.4,0.9,8.7,backlmi01
606,Mikael Granlund,SJS,C,1:07,69,,15:49,-2.2,2.9,3.8,,2:58,8.7,8.8,1.8,,2:09,-2.3,0.4,9.6,granlmi01
607,Mikael Pyyhtia,CBJ,LW,0:46,17,,11:46,-4.3,1.5,2.7,,0:06,-89.5,0.0,30.3,,1:16,-8.8,0.0,5.5,pyyhtmi01
608,Mike Hoffman,SJS,C/LW,0:48,66,,12:09,1.1,1.7,3.1,,1:34,-5.6,7.0,1.7,,0:00,,0.0,0.0,hoffmmi02
609,Mike Matheson,MTL,D,0:54,82,,18:54,-3.1,2.4,3.3,,3:40,2.9,7.8,1.6,,2:58,0.8,1.2,9.6,mathemi01
610,Mike Reilly,TOT,D,0:39,61,,15:25,-12.7,0.0,4.2,,1:40,,,,,0:03,,,,reillmi01
611,Mikhail Sergachev,TBL,D,0:48,34,,18:30,-0.4,2.4,3.8,,1:41,2.3,11.5,1.0,,2:21,-12.1,0.0,7.5,sergami01
612,Mikko Rantanen,COL,RW,1:00,80,,18:16,2.6,4.3,3.3,,4:35,10.4,10.4,0.8,,0:02,3.8,0.0,21.3,rantami01
613,Milan Lucic,BOS,LW,0:50,4,,11:31,-10.0,2.6,3.9,,0:26,25.0,0.0,0.0,,0:00,,,,lucicmi01
614,Miles Wood,COL,LW,0:34,74,,12:16,-3.0,2.6,3.1,,0:11,2.9,4.2,0.0,,1:13,2.1,1.3,3.3,woodmi01
615,Miloš Kelemen,ARI,F,0:50,10,,7:40,-6.1,1.6,3.1,,0:00,,,,,0:00,,,,kelemmi01
616,Miro Heiskanen,DAL,D,0:39,71,,20:33,6.2,3.2,2.9,,3:17,5.0,9.7,0.8,,0:41,12.9,2.4,2.4,heiskmi01
617,Mitch Marner,TOR,RW,0:54,69,,16:00,5.6,4.1,2.7,,3:11,3.3,11.9,1.4,,2:03,-0.8,0.4,8.8,marnemi01
618,Mitchell Chaffee,TBL,F,0:46,30,,11:02,-5.5,2.2,1.8,,0:09,10.7,0.0,0.0,,0:05,-15.0,0.0,0.0,chaffmi01
619,Mitchell Stephens,MTL,C,0:38,23,,8:00,-5.4,2.6,2.3,,0:01,,0.0,0.0,,1:00,3.5,2.6,15.5,stephmi01
620,Morgan Barron,WPG,C,0:38,80,,9:02,-0.8,2.4,1.6,,0:02,11.1,21.4,0.0,,1:25,-2.9,0.0,7.3,barromo01
621,Morgan Frost,PHI,C,0:49,71,,13:11,1.9,2.7,2.3,,2:36,3.2,4.5,0.6,,0:01,16.6,0.0,0.0,frostmo01
622,Morgan Geekie,BOS,C,0:52,76,,13:31,-1.2,2.7,2.4,,1:50,-10.9,9.4,0.0,,0:02,-2.2,17.6,0.0,geekimo01
623,Morgan Rielly,TOR,D,0:42,72,,20:28,0.7,3.7,3.3,,2:38,-1.6,10.4,1.3,,0:36,10.8,1.3,9.4,riellmo01
624,Moritz Seider,DET,D,0:41,82,,17:32,-1.1,3.1,3.3,,2:15,1.3,9.4,1.9,,2:33,0.7,1.1,8.0,seidemo01
625,Nate Schmidt,WPG,D,0:39,63,,14:32,2.0,2.2,1.5,,1:31,6.8,5.0,0.6,,0:44,4.9,0.0,12.7,schmina01
626,Nathan Bastian,NJD,RW,0:39,54,,8:46,-3.8,2.2,3.3,,0:34,-12.8,5.8,1.9,,0:49,-0.4,0.0,12.1,bastina01
627,Nathan MacKinnon,COL,C,0:58,82,,18:14,6.3,4.9,3.3,,4:30,8.0,10.6,0.8,,0:03,12.5,0.0,11.5,mackina01
628,Nathan Walker,STL,C,0:45,45,,10:32,-1.4,1.8,1.9,,0:02,12.5,0.0,0.0,,0:13,24.3,0.0,5.9,walkena01
629,Nazem Kadri,CGY,C,0:56,82,,15:13,3.8,3.4,3.1,,3:03,2.9,8.1,1.4,,0:08,20.9,0.0,0.0,kadrina01
630,Neal Pionk,WPG,D,0:35,82,,17:24,-3.2,3.0,2.7,,1:48,3.5,5.3,0.0,,1:36,-0.5,1.4,9.5,pionkne01
631,Nic Dowd,WSH,C,0:36,64,,12:52,-6.7,2.4,2.5,,0:03,-4.6,0.0,0.0,,2:15,1.9,0.0,9.5,dowdni01
632,Nic Petan,MIN,C,0:48,6,,9:49,8.6,2.0,4.1,,1:00,4.3,10.0,0.0,,0:00,,,,petanni01
633,Nicholas Robertson,TOR,LW,0:49,56,,10:32,-0.8,3.1,2.6,,0:48,-3.7,4.0,1.3,,0:01,-10.8,0.0,0.0,roberni01
634,Nick Bjugstad,ARI,C,0:41,76,,13:40,0.9,3.5,2.8,,1:37,3.2,6.3,1.0,,2:09,-2.0,0.7,8.4,bjugsni01
635,Nick Blankenburg,CBJ,D,0:38,12,,15:49,0.2,3.5,3.2,,0:00,,0.0,0.0,,0:23,9.5,0.0,0.0,blankni01
636,Nick Bonino,NYR,C,0:38,45,,10:13,-16.4,1.0,2.6,,0:00,,0.0,0.0,,2:01,-9.7,0.0,7.9,boninni01
637,Nick Cousins,FLA,C,0:47,69,,11:52,-1.3,1.8,1.7,,0:18,1.0,2.9,0.0,,0:01,50.8,0.0,0.0,cousini01
638,Nick DeSimone,TOT,D,0:27,34,,13:00,4.4,2.2,3.1,,0:01,13.7,0.0,0.0,,0:27,83.0,0.0,0.0,desimni01
639,Nick Foligno,CHI,LW,0:39,74,,13:53,0.0,2.3,3.9,,2:33,7.5,8.6,1.0,,1:19,-2.0,0.6,9.8,foligni01
640,Nick Jensen,WSH,D,0:48,78,,16:47,-3.4,2.2,2.7,,0:03,-37.5,0.0,0.0,,2:46,-5.7,0.3,7.8,jenseni02
641,Nick Leddy,STL,D,0:39,82,,19:36,-2.9,2.7,2.4,,0:07,-13.6,5.5,0.0,,2:37,-2.4,1.9,7.8,leddyni01
642,Nick Paul,TBL,LW,0:43,82,,13:31,0.7,3.1,3.7,,3:03,-1.6,12.4,1.4,,0:40,2.1,0.0,6.4,paulni01
643,Nick Schmaltz,ARI,C,0:55,79,,15:34,5.1,2.8,3.4,,3:13,-0.9,9.0,1.2,,0:23,5.0,1.9,5.8,schmani01
644,Nick Seeler,PHI,D,0:38,71,,14:53,-0.6,2.8,2.7,,0:05,12.4,0.0,0.0,,1:58,-3.8,2.6,3.4,seeleni01
645,Nick Suzuki,MTL,C,0:44,82,,16:39,6.1,3.2,3.5,,3:38,5.5,7.6,1.6,,0:58,6.8,0.7,10.5,suzukni01
646,Nicklas Bäckström,WSH,C,0:43,8,,12:19,-0.9,0.6,2.4,,2:10,6.2,3.5,0.0,,0:03,,0.0,0.0,backsni02
647,Nicklaus Perbix,TBL,D,0:35,77,,16:29,-1.3,3.1,2.8,,0:01,-88.6,0.0,0.0,,0:33,3.3,1.4,9.7,perbini01
648,Nico Hischier,NJD,C,0:31,71,,14:40,3.4,3.9,4.1,,3:25,10.1,9.1,0.5,,1:22,0.6,0.6,4.3,hischni01
649,Nico Sturm,SJS,C,0:35,63,,12:27,-1.1,1.8,3.8,,0:11,-2.3,5.0,0.0,,2:01,-3.1,0.5,7.5,sturmni01
650,Nicolas Aubé-Kubel,WSH,RW,0:38,60,,11:58,-3.2,2.2,1.8,,0:02,-20.1,0.0,0.0,,0:11,-3.1,0.0,21.4,aubekni01
651,Nicolas Deslauriers,PHI,LW,0:33,60,,8:04,-5.3,1.1,2.0,,0:04,-11.9,0.0,0.0,,0:00,-18.4,0.0,0.0,deslani01
652,Nicolas Hague,VEG,D,0:54,73,,16:51,-2.2,2.4,2.8,,0:02,-36.4,0.0,0.0,,1:38,-3.1,1.0,5.5,hagueni01
653,Nicolas Roy,VEG,C,0:41,70,,12:27,2.9,3.0,2.5,,1:37,-4.6,5.8,0.5,,1:21,2.1,1.3,8.8,royni01
654,Nikita Alexandrov,STL,C,0:30,23,,8:31,0.5,1.5,2.8,,0:00,,0.0,0.0,,0:00,,,,alexani01
655,Nikita Chibrikov,WPG,RW,0:47,1,,7:40,0.7,8.0,8.0,,3:23,12.5,0.0,0.0,,0:00,,0.0,0.0,chibrni01
656,Nikita Kucherov,TBL,RW,0:46,81,,17:37,6.5,4.7,4.1,,4:02,-1.9,11.5,1.1,,0:00,85.8,0.0,0.0,kucheni01
657,Nikita Nesterenko,ANA,C,0:41,3,,11:31,10.5,1.7,1.7,,0:00,,,,,0:00,,,,nesteni02
658,Nikita Okhotyuk,TOT,D,0:36,52,,14:59,-0.6,2.6,3.6,,0:06,,0.0,0.0,,0:49,7.2,0.0,0.0,okhotni01
659,Nikita Zadorov,TOT,D,0:32,75,,15:44,4.0,2.1,3.3,,0:07,,0.0,0.0,,1:34,0.4,1.8,7.0,zadorni01
660,Nikita Zaitsev,CHI,D,0:39,38,,14:46,-1.1,1.7,2.5,,0:37,-16.7,7.5,0.0,,0:31,7.5,6.1,12.1,zaitsni01
661,Niko Mikkola,FLA,D,0:39,82,,17:33,-3.7,2.4,2.1,,0:03,-15.4,0.0,0.0,,2:24,-0.5,0.9,7.0,mikkoni01
662,Nikolai Knyzhov,SJS,D,0:58,10,,15:49,6.3,0.8,3.0,,0:40,-12.5,9.0,0.0,,1:09,3.7,0.0,10.4,knyzhni01
663,Nikolaj Ehlers,WPG,LW,0:31,82,,13:39,5.2,3.8,2.4,,2:12,-0.6,2.7,0.0,,0:00,-10.6,0.0,0.0,ehlerni01
664,Nikolas Matinpalo,OTT,D,0:32,4,,6:50,16.0,4.4,2.2,,0:01,,0.0,0.0,,0:08,,0.0,0.0,matinni01
665,Nils Åman,VAN,C,0:35,43,,8:50,-5.0,1.6,2.2,,0:02,-24.3,0.0,0.0,,1:26,-2.8,1.0,10.6,amanni01
666,Nils Höglander,VAN,LW,0:34,80,,11:34,2.5,3.5,2.0,,0:31,-3.1,1.4,0.0,,0:00,-11.5,0.0,0.0,hoglani01
667,Nils Lundkvist,DAL,D,0:33,59,,13:11,1.4,3.2,2.2,,0:54,-3.7,6.7,1.1,,0:00,-15.3,0.0,0.0,lundkni01
668,Nino Niederreiter,WPG,RW,0:38,77,,13:08,1.6,2.5,1.7,,1:48,0.2,4.7,0.9,,0:00,-10.7,0.0,0.0,niedeni01
669,Noah Cates,PHI,LW,0:47,59,,11:34,2.4,2.3,3.2,,0:42,-5.0,0.0,0.0,,1:30,4.5,1.3,6.7,catesno01
670,Noah Dobson,NYI,D,0:40,79,,20:25,4.2,3.2,2.8,,2:59,-1.7,8.9,0.5,,1:06,5.0,2.8,9.6,dobsono01
671,Noah Gregor,TOR,C,0:38,63,,10:12,-6.9,1.8,2.6,,0:05,4.6,10.6,0.0,,1:06,4.4,1.7,4.3,gregono01
672,Noah Hanifin,TOT,D,0:30,80,,19:23,-1.0,3.4,2.8,,1:51,-4.3,5.7,2.3,,2:22,0.1,2.5,5.9,hanifno01
673,Noah Juulsen,VAN,D,0:44,54,,12:56,-6.1,2.1,2.2,,0:02,-22.8,0.0,0.0,,1:55,1.9,0.0,6.9,juulsno01
674,Noel Acciari,PIT,C,0:39,55,,10:37,-14.8,1.8,2.6,,0:03,-36.8,0.0,0.0,,2:16,-7.2,0.0,7.7,acciano01
675,Nolan Foote,NJD,LW,0:39,4,,9:38,-0.4,1.6,3.1,,0:27,-29.6,0.0,0.0,,0:00,,0.0,0.0,footeno01
676,Olen Zellweger,ANA,D,0:46,26,,17:22,1.7,2.0,2.7,,1:45,6.7,4.0,1.3,,0:09,4.4,0.0,14.0,zellwol01
677,Oliver Bjorkstrand,SEA,RW,0:54,82,,13:49,3.7,2.4,3.2,,2:21,3.8,9.9,1.9,,0:00,,0.0,0.0,bjorkol01
678,Oliver Ekman-Larsson,FLA,D,0:53,80,,14:59,1.6,2.9,2.3,,1:56,-0.1,8.5,1.5,,1:27,-0.2,0.5,6.7,ekmanol01
679,Oliver Kylington,CGY,D,0:43,33,,16:30,-4.4,2.3,3.1,,0:10,-37.2,0.0,0.0,,0:33,2.8,3.2,12.9,kylinol01
680,Oliver Wahlstrom,NYI,RW,0:36,32,,10:13,-4.8,1.8,2.9,,0:51,9.8,6.6,0.0,,0:00,,,,wahlsol01
681,Olle Lycksell,PHI,RW,0:46,18,,9:31,2.5,2.1,2.1,,0:25,0.3,0.0,0.0,,0:00,,0.0,0.0,lycksol01
682,Olli Määttä,DET,D,0:44,72,,15:14,2.3,2.6,1.9,,0:02,13.2,0.0,0.0,,0:45,1.0,0.0,3.3,maattol01
683,Ondřej Palát,NJD,LW,0:38,71,,13:39,2.9,2.7,3.0,,1:24,-5.4,4.2,2.4,,0:34,10.5,0.0,4.4,palaton01
684,Ondrej Pavel,COL,F,0:31,2,,6:06,17.8,0.0,4.9,,0:00,,,,,0:00,,,,pavelon02
685,Oskar Lindblom,SJS,LW,0:38,1,,11:56,24.7,0.0,5.0,,0:00,,,,,0:00,,,,lindbos01
686,Oskar Olausson,COL,RW,0:40,1,,11:50,-23.4,0.0,0.0,,0:00,,,,,0:00,,,,olausos01
687,Oskar Steen,BOS,C,0:36,34,,9:01,-5.7,1.2,1.6,,0:01,14.2,0.0,0.0,,0:00,-11.1,0.0,0.0,steenos01
